,block_number,transaction_hash,log_index,sender,to,amount0In,amount1In,amount0Out,amount1Out,pre_swap_reserve0,pre_swap_reserve1,post_swap_reserve0,post_swap_reserve1,pair0,pair0_cost,pair1,pair1_cost
68,19016121,0x2c55b21acf3f3abdd4a65bbc367a2f8269869a3ee4e66d1da0a4ce41ce06f0be,618,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xB7426bFd2abF64428fA82A71b0D44B056FfCC286,3.000000000000000000,0,0,0.008034658861428500,328186309013439668989461,881591752570297813531,328189309013439668989461,881583717911436385031,UNI,372.2724255740048283781630282,ETH,0.002686204863167357718018018478
69,19016180,0xf5c9985d22ef01b36010a733fd702c40ed2f4bbfe5dbe47d9d3057af9137e853,35,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,751.695970327447863296,0,0,2.008591617578786816,328938004983767116852757,879583160952719026715,329689700954094564716053,877574569335140239899,UNI,375.6828336580798636587975269,ETH,0.002661819786288478073617456932
70,19016194,0x4efec1f3403d1110a8d9d5d65d467fb4b50dede89e7bbb13d8a56db62fda5a92,313,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa00100bAf7A7B468BEd144C34C553A43b204ec15,237.812130000000000000,0,0,0.633547361429985059,329175817113767116852757,878949613591289041656,329413629243767116852757,878316066229859056597,UNI,375.0513532762341234610339682,ETH,0.002666301537814946988923090764
71,19016314,0x84f529857610e545254297e6aa72e5f49fae83cacf6a809df3caf615cd96fb79,69,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8296d84E911e0c1F827E1E7d4B50c2568E807B36,16.400827370000000000,0,0,0.043659162463888149,329192217941137116852757,878905954428825153507,329208618768507116852757,878862295266361265358,UNI,374.5849839521584966199442418,ETH,0.002669621161663326818859307050
72,19017044,0x4d351e3c4a3f69172de93fa44e229c81fd05edb231b7b5b5debdae8d7b794ac4,340,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb6Ec6413bd1c054b8a6Be4383234978ec24144b8,0,0.600000000000000000,223.902051833143918901,0,328968315889303972933856,879505954428825153507,328744413837470829014955,880105954428825153507,UNI,373.5282237134968082965811791,ETH,0.002677173869375447404801885453
73,19017047,0xab800a40f20359f7d003dff0cf1a8af94ff0d3fe37cc3b8db93d62d55d922af6,202,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xdf4f3749bb4E96Bf91A67c7e873d9c04198d924A,15.000000000000000000,0,0,0.039980791463736145,328983315889303972933856,879465973637361417362,328998315889303972933856,879425992845897681217,UNI,374.1057446171647733516581562,ETH,0.002673041016847614204708806418
74,19017048,0x2a8a4d23ac80ce3e189b94f4455ff9be3e2f0f6aca7e6e007a02c35aa6957ed2,213,0x00000047bB99ea4D791bb749D970DE71EE0b1A34,0x56c40a286523A5B7A049fCDFb6F96fddB02Ec2bf,7.397872055402643761,0,0,0.019716844233155101,328990713761359375577617,879446256793128262261,328998111633414778221378,879426539948895107160,UNI,374.1052796206643802758901147,ETH,0.002673044339320687831527630372
75,19017059,0xe8bac058376c8683b4f3f01bea55c14084122402607d083b9d914f1f7f294a07,280,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x357dfdC34F93388059D2eb09996d80F233037cBa,0,2.689382648355003202,1000.000000017015783199,0,327990713761342359794418,882135639441483265463,326990713761325344011219,884825022089838268665,UNI,369.5540989437855698254148143,ETH,0.002705963762431746727772534440
76,19017100,0x7af103f34915d3e2632a19ba6c48d9402b29ead3af9b70cbc1e785473441650d,145,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xb7f830845E9F385372AE6fB160Aa968908F5BFBC,0,0.039536468154729680,14.655471745040835912,0,327976058289597318958506,882175175909637995143,327961402817852278122594,882214712377792724823,UNI,371.7478276166048037751222419,ETH,0.002689995544590865423058939180
77,19017150,0xf1333c7f6fa09a4c4a5162cb0639542648f6515328413bbe972e529db4bc4d09,279,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0E8d2aad60Caf0DF59fA897934Cf8929A14B3b39,37.000000000000000000,0,0,0.099211205938768437,328013058289597318958506,882075964703699226706,328050058289597318958506,881976753497760458269,UNI,371.9486448918410336203154565,ETH,0.002688543200072123003934939048
78,19017174,0x5c0bcdbc4fa491923655a79ad32704c7eb5bf2d1ba2c582c9d37d4350650eb39,41,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,2.302283533605168128,851.350259430146834432,0,327161708030167172124074,884378248237304394834,326310357770737025289642,886680531770909562962,UNI,368.0134457435515076932945628,ETH,0.002717292021707395555661031725
79,19017380,0x7ee74286b6e74f3ce0da2cfce4f433913f09027fa7b4dccf3cc0f2e4cc871db3,129,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14.662171065450488688,0,0,0.039513874968593360,327176370201232622612762,884338734362335801474,327191032372298073101450,884299220487367208114,UNI,370.0003627640562990657898323,ETH,0.002702700052858286122780018659
80,19017444,0x78c4da99e605bb2621e0e0ca0c4f5165642d613326226669a8c447e858268eb0,125,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,8.000000000000000143,0,0,0.021558139401130729,327184370201232622612905,884317176222934670745,327192370201232622613048,884295618083533540016,UNI,370.0033829301695467849703976,ETH,0.002702677991970492953772764990
81,19017444,0xeac9e770af38ff04eed56bda3fefc07ac849781ca5f6b12f162da068bccf02ec,382,0x00000047bB99ea4D791bb749D970DE71EE0b1A34,0x28200DFc4A177B2eF62165EDCE6c9fB7Bc1e997A,13.202197110903059021,0,0,0.035574549663409425,327197572398343525671926,884281601673271261320,327210774595454428730947,884246027123607851895,UNI,370.0449473998190411753550379,ETH,0.002702374419720259686752699571
82,19017471,0x1daf27fe3326603773c08aa9f3e3c78a92316a671be564d3d7bd847d2f0661f9,175,0x767C8bB1574BEE5D4FE35E27e0003c89D43C5121,0x2D722C96f79d149dD21e9eF36F93fc12906CE9f8,77.053826080303499854,0,0,0.207571597179347655,327274626224423829171780,884074030076091913665,327351680050504132671634,883866458478912566010,UNI,370.3632793282585503574560452,ETH,0.002700051694686732009444005505
83,19017475,0xaf5f0f2f1cf385aacd198278e3f95c58050e6aaf5c5203d7cbb368d81643fd43,173,0xE37e799D5077682FA0a244D46E5649F71457BD09,0xAF95D3a7a25F831DC2B9a6704554435957b51ec2,378.860000000000000000,0,0,1.019176168081562842,327653486224423829171780,883054853908010350823,328032346224423829171780,882035677739928787981,UNI,371.9037160321595056324169737,ETH,0.002688867996988573608406806617
84,19017493,0x7da633054e544e6cdbe1ccdd5a3baa67b19b6a874bb1c54fd4bc714bb1b53dfd,236,0xE37e799D5077682FA0a244D46E5649F71457BD09,0xE37e799D5077682FA0a244D46E5649F71457BD09,9.970000000000000000,0,0,0.026788600795376839,327663456224423829171780,883028065307214973984,327673426224423829171780,883001276706419597145,UNI,371.0905463768301450290788816,ETH,0.002694760105757404982580346133
85,19017658,0x018f570b90863b8378e8b6d483f70944275020cdb6c393ab0fcfcb48150cc1dc,411,0x1111111254EEB25477B68fb85Ed929f73A960582,0x1111111254EEB25477B68fb85Ed929f73A960582,2.000000000000000000,0,0,0.005373645469843135,327665456224423829171780,883022691661745130849,327667456224423829171780,883017318016275287714,UNI,371.0770440613084821917632530,ETH,0.002694858159522210531885137739
86,19017823,0xfb77d2f6edc86a965c463755ff608656a703e429c1df98f51195bf24b8f2f9c5,271,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x197D7010147Df7b99e9025c724F13723b29313f8,25.000000000000000000,0,0,0.067165049237730172,327690456224423829171780,882955526612507400677,327715456224423829171780,882888361563269670505,UNI,371.1856113316077933672389684,ETH,0.002694069946333737085296858492
87,19017874,0x7e10c0e06dee5dc6dfa577185a650dd0dfff509a9fefad88692c2e90ee144953,341,0xE37e799D5077682FA0a244D46E5649F71457BD09,0x18Cd890F4e23422DC4aa8C2D6E0Bd3F3bD8873d8,14.933768500000000000,0,0,0.040116208242648875,327705389992923829171780,882915410404264751802,327720323761423829171780,882875294196022102927,UNI,371.1966184984910081925052072,ETH,0.002693990058543772022340809576
88,19017887,0x4f69d8a3719dd7567ee94d17341ab384a68e3a6a37cbfedd64343200cf9b4dcc,323,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,523.909000000000000000,0,0,1.405059930804080305,328229298992923829171780,881510350473460671497,328753207992923829171780,880105290542656591192,UNI,373.5384976384140372163168072,ETH,0.002677100235510402106198579206
89,19018194,0xe66999249c3ca52a2abd0dcca3b395a89f160c2b43285e7d5bfc9e145348d8b8,46,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,1.603886926265263104,594.332614470212517888,0,327634966378453616653892,883114237399725934601,327040633763983404136004,884718124325991197705,UNI,369.6551757805733282857926311,ETH,0.002705223855958122082280176313
90,19018274,0xf858e4cae6f032336b25ccc1d1658b19aab4aeaa33488c3f648e290e0294d699,76,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,2.017605718421949184,744.585443798267854848,0,326890380934655348799044,885131843118147883785,326145795490857080944196,887149448836569832969,UNI,367.6334307805442529704371422,ETH,0.002720100829450795402561901012
91,19018567,0x2379a60942669c61919ca859a83e0bc464ff7283f68ad189f7bf5491bd44da08,71,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xB7426bFd2abF64428fA82A71b0D44B056FfCC286,3.000000000000000000,0,0,0.008098755037760724,326893380934655348799044,885123744363110123061,326896380934655348799044,885115645608072362337,UNI,369.3261807727715688311473513,ETH,0.002707633663845919847246574996
92,19018630,0x2b3d9067e1a44c26b6686762bb03f6dfab5c47aed65abe158b008c3d39198a64,279,0x00000047bB99ea4D791bb749D970DE71EE0b1A34,0x96e83035F05618fbdD77281d0389E4d95a0DA47f,14.500568788088634449,0,0,0.039143427781063296,326907881503443437433493,885084600935329059765,326922382072231526067942,885045457507547996469,UNI,369.3848483137866515033409318,ETH,0.002707203623984369927085463153
93,19018655,0xb6c6c48bfb35944425e175b85e541c039bfd2fb79e9e68621db984ea9972856a,110,0xD19dC09880685Dd8CF60687d57936358582876B5,0xD19dC09880685Dd8CF60687d57936358582876B5,88.459047930324711141,0,0,0.238714975008582894,326996340551373762144634,884845885960320476871,327084799599304086855775,884607170985311893977,UNI,369.7514674620866662768868326,ETH,0.002704519354213346955375935412
94,19019084,0x59f30d7c9f92de29a1ab7e62ce60f2a962ec6383428bcad2a7a8f00c66720441,39,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,1.923685428916954112,707.232131186080874496,0,326289108420187681270138,886769571389237430983,325581876289001600395642,888693256818154385095,UNI,366.3602416144163495197532606,ETH,0.002729553828202983142643623723
95,19019335,0x05c8a16df4de676578d630adf055ede5a54f731d8d27ae41ab68283206462276,19,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x28200DFc4A177B2eF62165EDCE6c9fB7Bc1e997A,95.857848660000000000,0,0,0.259659283760463406,326384966268847681270138,886509912105476967577,326480824117507681270138,886250252821716504171,UNI,368.3844637313570970266970460,ETH,0.002714555304181465202063695723
96,19019425,0x662cce75d9c1021a10165501771aa4dc1f3a17867f1b0f34cf7543354594d3bc,88,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x1ffC57cAda109985aD896a69FbCEBD565dB4290e,71.740182802250433200,0,0,0.194229827570240319,326456706451649931703338,886315682277906727258,326528446634452182136538,886121452450336486939,UNI,368.4917521537520581384374511,ETH,0.002713764946312158037666361361
97,19019479,0x4b24b9475fff146291b0684c5ce89f30a0fd13c0baff5027696f477c3e824c89,328,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,716.154829128579542834,0,0,1.934265548344082041,327172861280778511246172,884381416729562645217,327889016109907090789006,882447151181218563176,UNI,371.5678787913862205580137520,ETH,0.002691298298584743676601686464
98,19019532,0x0befbfc7520ee06830ec7d5d71acdffdb9a0f086f0e3fdcb3738381d6aec7fa3,322,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0x197D7010147Df7b99e9025c724F13723b29313f8,18.511018376162240000,0,0,0.049884234141566241,327191372299154673486172,884331532495421078976,327209883317530835726172,884281648261279512735,UNI,370.0290331263889695165379214,ETH,0.002702490643912352121807244215
99,19019616,0xe71300ab1177d89854b310ff84e9bc0414414c27d9c0b369e212f1fa7a86b9cb,206,0xBE6FEe3756f7BE3A0cD492059341cb5b77dD81F9,0x89074424a3406F4c48D8a63aA165e7BdBE76FC68,0,0.019800000000000000,7.303606836456461687,0,327184068692318217024485,884351332495421078976,327176765085481760562798,884371132495421078976,UNI,369.9541437566945361251504294,ETH,0.002703037705823519151840073725
100,19019625,0x3c208d19dac4641331356ab6663bcc07710f80c5890645ef7b641f7373dd808f,164,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,630.821122447290662912,0,0,1.696671931572983040,327814889814765507687397,882654660563848095936,328445710937212798350309,880957988632275112896,UNI,372.8278932428307807788676667,ETH,0.002682202748571386026520246030
101,19019868,0xdde672833cd7ccd5e9e6c902ce6796e7fa8f19840b904375036f3c671aeae329,151,0x1111111254EEB25477B68fb85Ed929f73A960582,0x1111111254EEB25477B68fb85Ed929f73A960582,494.851573115211900444,0,0,1.326414091305958965,328309741387880719587841,881328246472542136971,328804592960995931488285,880001832381236178006,UNI,373.6408048961317833740580066,ETH,0.002676367213902104427657874826
102,19019883,0x1b404a939f40130cd2c71cdd21323b902a6f8208220f5448758cc6b80f8b714c,114,0x00000047bB99ea4D791bb749D970DE71EE0b1A34,0x5ac13261c181a9c3938BfE1b649E65D10F98566B,0,0.033010324959302282,12.259558208973355103,0,328297481829671746232738,881361256797501439253,328285222271462772877635,881394267122460741535,UNI,372.4612633835646339308680026,ETH,0.002684842957669370287722186694
103,19020145,0x23ae9846455a887b3ccd47f8a333a02560ee42bdd69d2173042df77cd7757f86,153,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0xF3dE3C0d654FDa23daD170f0f320a92172509127,103.373893144390243335,0,0,0.276602509847750437,328400855722816136476073,881084654287653688816,328504229615960526719408,880808051777805938379,UNI,372.9577959158229109912368263,ETH,0.002681268526763015779495130015
104,19020598,0x8992425011861b2d27451f11445698bf02922669878f2c4403e4c1e60d7a4312,220,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x70410f43D761c5134FdB6E427BEb57C1849baC0f,34.710210000000000000,0,0,0.092836764065178666,328435565932816136476073,880991817523588510150,328470276142816136476073,880898980759523331484,UNI,372.8807539992888900294415662,ETH,0.002681822511016235154702706109
105,19020603,0x6295518550bb4b2cdb0c907efa7f152500ce59c9a60d9967b3f8e8b0c1d4ec7d,313,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x197D7010147Df7b99e9025c724F13723b29313f8,24.260000000000000000,0,0,0.064874745548289389,328459825932816136476073,880926942778040220761,328484085932816136476073,880862068032491931372,UNI,372.9120572378869917514807097,ETH,0.002681597391639398946584036345
106,19020639,0x3d531a3d5f9877596fd4d01c56dba97199dabbaf83f4e73353c547f8a65c9575,185,0xE37e799D5077682FA0a244D46E5649F71457BD09,0xE37e799D5077682FA0a244D46E5649F71457BD09,146.395973021200000000,0,0,0.391281198444732489,328606221905837336476073,880535661579595488272,328752617878858536476073,880144380381150755783,UNI,373.5212372048443172635441586,ETH,0.002677223944435549962960973717
107,19020672,0x67e945a92aaa4bd8ca1c344e1e33dffac155b69448cde2fda9d40003b36f765a,115,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,2.315248574676752757,859.180899701652822339,0,327747041006135683653734,882850910154272241029,326887860106434030831395,885166158728948993786,UNI,369.2954784622894082633801973,ETH,0.002707858769795674486028645560
108,19020757,0xdb22525cf84c19aea1fb645c930f20076c6822f83c098e39363ae37b5f28c2fb,107,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,838.676648337277583360,0,0,2.246619604815728128,328585717654472961237094,880604290549456512901,329424394302810238820454,878357670944640784773,UNI,375.0458443068262136637359942,ETH,0.002666340702556610060441170014
109,19021021,0x606a5bb7e3ddec746ac9d6dba7c5ae0e37c7d9e062751026fdbd00d90bf11e4a,61,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x1A1FE6F955B6567a75dddEc526320a4A1A214fA9,14.000000000000000000,0,0,0.037405620267300468,328599717654472961237094,880566884929189212433,328613717654472961237094,880529479308921911965,UNI,373.2001317120959933279002426,ETH,0.002679527457325354565929985734
110,19021032,0x7195adaa9e927dde7f98fb63efb4deefd40b78001f4bb936670672200539902c,24,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xeEd363729bDb7f9d7b5fce5dBF8Bd5Cc4fC98F7F,7.500000000000000000,0,0,0.020037415428358996,328607217654472961237094,880546847513760853437,328614717654472961237094,880526810098332494441,UNI,373.2023987069457185987050122,ETH,0.002679511180701821328772615236
111,19021106,0xed189ffe228c3ffb09ff314981accd5c7e550cbba3ffbd778d783b9889180157,22,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,890.038345590961340416,0,0,2.371405826141701120,329497256000063922577510,878175441687619152317,330387294345654883917926,875804035861477451197,UNI,377.2388351929346085775815701,ETH,0.002650840546383728273314895915
112,19021265,0x15b2a32912d1a8d4e48ef861a9590d05feac1bf720cabcddce68c72a0f77f9f2,163,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xF43672e89ee98e18B3398942F946c96eF68c1c88,59.166654400000000000,0,0,0.157189637623253373,329556422654463922577510,878018252049995898944,329615589308863922577510,877861062412372645571,UNI,375.4758052522301888106141563,ETH,0.002663287450247928767519456469
113,19021354,0xd60bd38d9f809eda84091481b3d127693b99b00dc3825413acedc7901607d0ca,170,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x9345c3e50F31F18A68C5bD210Cce6f2083Ec6943,3.841093273504337754,0,0,0.010202784860315293,329560263747737426915264,878008049265135583651,329564104841010931253018,877997846480275268358,UNI,375.3586710516092140654342091,ETH,0.002664118554124215063742348746
114,19021604,0x0c834a997cc8a5c4f9469b10b8d248aeac5642a2dde48668d788c51bac3316c0,104,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x1A1FE6F955B6567a75dddEc526320a4A1A214fA9,46.000000000000000000,0,0,0.122167648019430237,329606263747737426915264,877885881617116153414,329652263747737426915264,877763713969096723177,UNI,375.5592290972094544061860595,ETH,0.002662695848012726614062427758
115,19021607,0xe3eec79d0853083c7ce99fac2089835607bcf2fdbea4a6232d79e8f05244f30a,94,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xeEd363729bDb7f9d7b5fce5dBF8Bd5Cc4fC98F7F,40.500000000000000000,0,0,0.107532462121173098,329646763747737426915264,877778349154994980316,329687263747737426915264,877670816692873807218,UNI,375.6388585301520392201964946,ETH,0.002662131399059533958322473090
116,19021779,0x6a96a7ab379bb2ff48c898e605fb6bef69c27b049c68214f0660ab7f7a5f9263,159,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb6a7563214e7433091f76053e0bBD061DCfa6B98,0,0.002000000000000000,0.748838421865779048,0,329646014909315561136216,877780349154994980316,329645266070893695357168,877782349154994980316,UNI,375.5432840364466834820495454,ETH,0.002662808902483127475548234592
117,19021929,0x3bcb565182d66492bf300702f3fa9960c7db07bc3695bd3ea239c68716c3cffd,200,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x1CA4713FC4A95F76FCb498b2A5Fe8759c53df1A1,10.000000000000000000,0,0,0.026547281049615177,329656014909315561136216,877753801873945365139,329666014909315561136216,877727254592895749962,UNI,375.5904960046159764442721133,ETH,0.002662474185682563389131674702
